Source,Target,Type,Id,Label,Weight
CSR30-2021/2,CSM44-2022/1,Directed,476,,1
CSR30-2021/2,CSX42-2022/1,Directed,477,,1
CSR30-2021/2,CSH42-2022/1,Directed,478,,1
CSR30-2021/2,EEC31-2022/1,Directed,479,,1
CSR30-2021/2,EL77A-2022/1,Directed,480,,1
CSR30-2021/2,CSS30-2022/1,Directed,481,,1
CSR30-2021/2,DI84D-2022/1,Directed,482,,1
CSS30-2022/1,ENADE C-2022/2,Directed,483,,1
CSS30-2022/1,CSM45-2022/2,Directed,484,,1
CSS30-2022/1,CSM41-2022/2,Directed,485,,1
CSS30-2022/1,CSX43-2022/2,Directed,486,,1
CSS30-2022/1,CSX53-2022/2,Directed,487,,1
CSE20-2018/1,MA70G-2018/2,Directed,488,,1
CSE20-2018/1,MA70H-2018/2,Directed,489,,1
CSE20-2018/1,MA73A-2018/2,Directed,490,,1
CSE20-2018/1,EEX21-2018/2,Directed,491,,1
CSE20-2018/1,EEB21-2018/2,Directed,492,,1
CSE20-2018/1,FI73M-2018/2,Directed,493,,1
CSE20-2018/1,CSF30-2018/2,Directed,494,,1
CSF20-2018/1,MA70G-2018/2,Directed,495,,1
CSF20-2018/1,MA70H-2018/2,Directed,496,,1
CSF20-2018/1,MA73A-2018/2,Directed,497,,1
CSF20-2018/1,EEX21-2018/2,Directed,498,,1
CSF20-2018/1,EEB21-2018/2,Directed,499,,1
CSF20-2018/1,FI73M-2018/2,Directed,500,,1
CSF20-2018/1,CSF30-2018/2,Directed,501,,1
CSD20-2017/2,FI72M-2018/1,Directed,502,,1
CSD20-2017/2,QB70C-2018/1,Directed,503,,1
CSD20-2017/2,MA72A-2018/1,Directed,504,,1
CSD20-2017/2,EEX11-2018/1,Directed,505,,1
CSD20-2017/2,FI72S-2018/1,Directed,506,,1
CSD20-2017/2,CSE20-2018/1,Directed,507,,1
CSD20-2017/2,CSF20-2018/1,Directed,508,,1
CSD20-2017/2,FI72N-2018/1,Directed,509,,1
CSE30-2021/1,ES70P-2021/2,Directed,510,,1
CSE30-2021/1,DI65H-2021/2,Directed,511,,1
CSE30-2021/1,ELF51-2021/2,Directed,512,,1
CSE30-2021/1,ELTE3-2021/2,Directed,513,,1
CSE30-2021/1,ELF62-2021/2,Directed,514,,1
CSE30-2021/1,EEC21-2021/2,Directed,515,,1
CSE30-2021/1,EEQ32-2021/2,Directed,516,,1
CSE30-2021/1,CSI30-2021/2,Directed,517,,1
CSE30-2021/1,CSH30-2021/2,Directed,518,,1
CSE30-2021/1,CSW42-2021/2,Directed,519,,1
CSE30-2021/1,CSR30-2021/2,Directed,520,,1
DI84D-2022/1,ENADE C-2022/2,Directed,521,,1
DI84D-2022/1,CSM45-2022/2,Directed,522,,1
DI84D-2022/1,CSM41-2022/2,Directed,523,,1
DI84D-2022/1,CSX43-2022/2,Directed,524,,1
DI84D-2022/1,CSX53-2022/2,Directed,525,,1
CSF13-2017/2,FI72M-2018/1,Directed,526,,1
CSF13-2017/2,QB70C-2018/1,Directed,527,,1
CSF13-2017/2,MA72A-2018/1,Directed,528,,1
CSF13-2017/2,EEX11-2018/1,Directed,529,,1
CSF13-2017/2,FI72S-2018/1,Directed,530,,1
CSF13-2017/2,CSE20-2018/1,Directed,531,,1
CSF13-2017/2,CSF20-2018/1,Directed,532,,1
CSF13-2017/2,FI72N-2018/1,Directed,533,,1
FI73M-2019/1,EEE31-2019/2,Directed,534,,1
FI73M-2019/1,CSW30-2019/2,Directed,535,,1
FI73M-2019/1,CSR31-2019/2,Directed,536,,1
FI73M-2019/1,CSG20-2019/2,Directed,537,,1
FI73M-2019/1,CSB30-2019/2,Directed,538,,1
FI73M-2019/1,CSA30-2019/2,Directed,539,,1
FI73M-2018/2,FI74N-2019/1,Directed,540,,1
FI73M-2018/2,EEF11-2019/1,Directed,541,,1
FI73M-2018/2,EEQ31-2019/1,Directed,542,,1
FI73M-2018/2,FI73S-2019/1,Directed,543,,1
FI73M-2018/2,EEB31-2019/1,Directed,544,,1
FI73M-2018/2,EEB22-2019/1,Directed,545,,1
FI73M-2018/2,FI73M-2019/1,Directed,546,,1
FI73M-2018/2,CSD21-2019/1,Directed,547,,1
CSD21-2019/1,EEE31-2019/2,Directed,548,,1
CSD21-2019/1,CSW30-2019/2,Directed,549,,1
CSD21-2019/1,CSR31-2019/2,Directed,550,,1
CSD21-2019/1,CSG20-2019/2,Directed,551,,1
CSD21-2019/1,CSB30-2019/2,Directed,552,,1
CSD21-2019/1,CSA30-2019/2,Directed,553,,1
CSF30-2018/2,FI74N-2019/1,Directed,554,,1
CSF30-2018/2,EEF11-2019/1,Directed,555,,1
CSF30-2018/2,EEQ31-2019/1,Directed,556,,1
CSF30-2018/2,FI73S-2019/1,Directed,557,,1
CSF30-2018/2,EEB31-2019/1,Directed,558,,1
CSF30-2018/2,EEB22-2019/1,Directed,559,,1
CSF30-2018/2,FI73M-2019/1,Directed,560,,1
CSF30-2018/2,CSD21-2019/1,Directed,561,,1
CSB30-2019/2,EEX22-2020/1,Directed,562,,1
CSB30-2019/2,CSW40-2020/1,Directed,563,,1
CSB30-2019/2,CSI30-2020/1,Directed,564,,1
CSB30-2019/2,CSX54-2020/1,Directed,565,,1
CSB30-2019/2,CSE30-2020/1,Directed,566,,1
CSB30-2019/2,CSA31-2020/1,Directed,567,,1
CSB30-2019/2,CSO30-2020/1,Directed,568,,1
CSA30-2019/2,EEX22-2020/1,Directed,569,,1
CSA30-2019/2,CSW40-2020/1,Directed,570,,1
CSA30-2019/2,CSI30-2020/1,Directed,571,,1
CSA30-2019/2,CSX54-2020/1,Directed,572,,1
CSA30-2019/2,CSE30-2020/1,Directed,573,,1
CSA30-2019/2,CSA31-2020/1,Directed,574,,1
CSA30-2019/2,CSO30-2020/1,Directed,575,,1
CSO30-2020/1,FI74M-2020/2,Directed,576,,1
CSO30-2020/1,EL66E-2020/2,Directed,577,,1
CSO30-2020/1,EEX22-2020/2,Directed,578,,1
CSO30-2020/1,FI74S-2020/2,Directed,579,,1
CSO30-2020/1,EEE32-2020/2,Directed,580,,1
CSO30-2020/1,CSX54-2020/2,Directed,581,,1
FI71M-2017/2,FI72M-2018/1,Directed,582,,1
FI71M-2017/2,QB70C-2018/1,Directed,583,,1
FI71M-2017/2,MA72A-2018/1,Directed,584,,1
FI71M-2017/2,EEX11-2018/1,Directed,585,,1
FI71M-2017/2,FI72S-2018/1,Directed,586,,1
FI71M-2017/2,CSE20-2018/1,Directed,587,,1
FI71M-2017/2,CSF20-2018/1,Directed,588,,1
FI71M-2017/2,FI72N-2018/1,Directed,589,,1
FI72N-2018/1,MA70G-2018/2,Directed,590,,1
FI72N-2018/1,MA70H-2018/2,Directed,591,,1
FI72N-2018/1,MA73A-2018/2,Directed,592,,1
FI72N-2018/1,EEX21-2018/2,Directed,593,,1
FI72N-2018/1,EEB21-2018/2,Directed,594,,1
FI72N-2018/1,FI73M-2018/2,Directed,595,,1
FI72N-2018/1,CSF30-2018/2,Directed,596,,1
