Source,Target,Type,Id,Label,Weight
FI72N,EL62O,Directed,10079,,8
FI72N,FI63A,Directed,10080,,34
FI72N,QB62A,Directed,10081,,9
FI72N,EL63B,Directed,10082,,56
FI72N,MA63B,Directed,10083,,84
FI72N,GE60D,Directed,10084,,8
FI72N,IF66B,Directed,10085,,5
FI72N,ENADE I,Directed,10086,,3
FI72N,ES61A,Directed,10087,,2
FI72N,FI61A,Directed,10088,,9
FI72N,CSX40,Directed,10089,,1
FI72N,GE72A,Directed,10090,,1
FI72N,CSG10,Directed,10091,,1
FI72N,ES70G,Directed,10092,,63
FI72N,FI73M,Directed,10093,,205
FI72N,EEB21,Directed,10094,,244
FI72N,CSX42,Directed,10095,,4
FI72N,FI74M,Directed,10096,,38
FI72N,CSW40,Directed,10097,,11
FI72N,EEC21,Directed,10098,,11
FI72N,MA63A,Directed,10099,,82
FI72N,EL64O,Directed,10100,,5
FI72N,IF65D,Directed,10101,,11
FI72N,QB60E,Directed,10102,,1
FI72N,EL65H,Directed,10103,,2
FI72N,IF65C,Directed,10104,,11
FI72N,IF65E,Directed,10105,,4
FI72N,ET74F,Directed,10106,,1
FI72N,ET73F,Directed,10107,,1
FI72N,IF66C,Directed,10108,,3
FI72N,GE70D,Directed,10109,,12
FI72N,CSF30,Directed,10110,,206
FI72N,IF60K,Directed,10111,,1
FI72N,IF67B,Directed,10112,,2
FI72N,IF63F,Directed,10113,,6
FI72N,CSW30,Directed,10114,,10
FI72N,CSA31,Directed,10115,,7
FI72N,EEE32,Directed,10116,,5
FI72N,EEQ31,Directed,10117,,42
FI72N,CSE30,Directed,10118,,13
FI72N,EEE31,Directed,10119,,6
FI72N,CSI30,Directed,10120,,11
FI72N,CSA30,Directed,10121,,33
FI72N,CSB30,Directed,10122,,22
FI72N,CSS30,Directed,10123,,2
FI72N,MA70C,Directed,10124,,2
FI72N,ED70T,Directed,10125,,1
FI72N,EEB31,Directed,10126,,32
FI72N,EEB22,Directed,10127,,34
FI72N,ET7AB,Directed,10128,,1
FI72N,FI70D,Directed,10129,,8
FI72N,FI72A,Directed,10130,,1
FI72N,CE6AB,Directed,10131,,1
FI72N,CE63F,Directed,10132,,1
FI72N,GE68A,Directed,10133,,1
FI72N,FI74N,Directed,10134,,43
FI72N,FI73S,Directed,10135,,134
FI72N,DI61D,Directed,10136,,1
FI72N,DI61H,Directed,10137,,1
FI72N,DI61K,Directed,10138,,1
FI72N,CSR31,Directed,10139,,19
FI72N,EL62A,Directed,10140,,1
FI72N,ES70P,Directed,10141,,13
FI72N,IF64J,Directed,10142,,4
FI72N,CC71A,Directed,10143,,1
FI72N,EF63F,Directed,10144,,1
FI72N,CE73D,Directed,10145,,1
FI72N,MA7AV,Directed,10146,,3
FI72N,ELP73,Directed,10147,,1
FI72N,ME67A,Directed,10148,,1
FI72N,ES81A,Directed,10149,,1
FI72N,DI81A,Directed,10150,,2
FI72N,FI74S,Directed,10151,,26
FI72N,EEX22,Directed,10152,,7
FI72N,EF61C,Directed,10153,,1
FI72N,QB53F,Directed,10154,,1
FI72N,QB7BC,Directed,10155,,1
FI72N,DI82B,Directed,10156,,1
FI72N,DI82F,Directed,10157,,1
FI72N,CSR30,Directed,10158,,3
FI72N,CE70B,Directed,10159,,1
FI72N,MA70Z,Directed,10160,,6
FI72N,EL75F,Directed,10161,,2
FI72N,CL7DH,Directed,10162,,1
FI72N,ELN85A,Directed,10163,,1
FI72N,FI72Z,Directed,10164,,2
FI72N,ENADE C,Directed,10165,,1
FI72N,CSX43,Directed,10166,,6
FI72N,IF68D,Directed,10167,,1
FI72N,EL68E,Directed,10168,,2
FI72N,GE70H,Directed,10169,,7
FI72N,CSH42,Directed,10170,,3
FI72N,IF60J,Directed,10171,,2
FI72N,CSW42,Directed,10172,,5
FI72N,CSW41,Directed,10173,,5
FI72N,EEX23,Directed,10174,,5
FI72N,EL68A,Directed,10175,,2
FI72N,CSI41,Directed,10176,,1
FI72N,CSD45,Directed,10177,,1
FI72N,CSD52,Directed,10178,,1
FI72N,EEY43,Directed,10179,,1
FI72N,ET70H,Directed,10180,,1
FI72N,QB70E,Directed,10181,,4
FI72N,FI71A,Directed,10182,,1
FI72N,QB60A,Directed,10183,,1
FI72N,EEF31,Directed,10184,,2
FI72N,EEC31,Directed,10185,,3
FI72N,EL66D,Directed,10186,,2
FI72N,EL66A,Directed,10187,,2
FI72N,EEQ32,Directed,10188,,9
FI72N,CSO30,Directed,10189,,10
FI72N,EL65A,Directed,10190,,3
FI72N,EL64H,Directed,10191,,2
FI72N,IF6AG,Directed,10192,,1
FI72N,IF68E,Directed,10193,,3
FI72N,IF66J,Directed,10194,,1
FI72N,IF66D,Directed,10195,,4
FI72N,GE60B,Directed,10196,,1
FI72N,GE70F,Directed,10197,,3
FI72N,CSR45,Directed,10198,,1
FI72N,CSX53,Directed,10199,,2
FI72N,CSR42,Directed,10200,,2
FI72N,CSR41,Directed,10201,,1
FI72N,EL66E,Directed,10202,,2
FI72N,EL66F,Directed,10203,,2
FI72N,ES70B,Directed,10204,,2
FI72N,CSM43,Directed,10205,,1
FI72N,CSB51,Directed,10206,,1
FI72N,EL65G,Directed,10207,,1
FI72N,CSI53,Directed,10208,,1
FI72N,GE70K,Directed,10209,,2
FI72N,FI71Y,Directed,10210,,4
FI72N,ELB66,Directed,10211,,2
FI72N,EL65D,Directed,10212,,2
FI72N,ME73H,Directed,10213,,1
FI72N,MA74A,Directed,10214,,1
FI72N,EL84H,Directed,10215,,2
FI72N,ES7AK,Directed,10216,,1
FI72N,CSE40,Directed,10217,,2
FI72N,CSM30,Directed,10218,,1
FI72N,EL63A,Directed,10219,,1
FI72N,IF65F,Directed,10220,,1
FI72N,CSV30,Directed,10221,,3
FI72N,AU62M,Directed,10222,,2
FI72N,EL72F,Directed,10223,,1
FI72N,MA73H,Directed,10224,,1
FI72N,MA72H,Directed,10225,,3
FI72N,ELB13,Directed,10226,,3
FI72N,ELB23,Directed,10227,,2
FI72N,ELF41,Directed,10228,,3
FI72N,EL73F,Directed,10229,,2
FI72N,GE74H,Directed,10230,,1
FI72N,MA73I,Directed,10231,,1
FI72N,LEM702,Directed,10232,,3
FI72N,CAART02,Directed,10233,,1
FI72N,LEM701,Directed,10234,,1
FI72N,ELTE3,Directed,10235,,1
FI72N,ICSF13,Directed,10236,,1
FI72N,GE60K,Directed,10237,,1
FI72N,DI84D,Directed,10238,,1
FI72N,CSM40,Directed,10239,,1
FI72N,CSM44,Directed,10240,,1
FI72N,CL72A,Directed,10241,,1
FI72N,GE77J,Directed,10242,,1
FI72N,MA70K,Directed,10243,,1
FI72N,ELM01,Directed,10244,,1
MA70G,FI64C,Directed,10245,,75
MA70G,FI73A,Directed,10246,,83
MA70G,IF63E,Directed,10247,,34
MA70G,IF63C,Directed,10248,,41
MA70G,MA70H,Directed,10249,,191
MA70G,MA73A,Directed,10250,,251
MA70G,IF65C,Directed,10251,,58
MA70G,IF65E,Directed,10252,,33
MA70G,CSX10,Directed,10253,,2
MA70G,GE72A,Directed,10254,,3
MA70G,GE71A,Directed,10255,,2
MA70G,IF63O,Directed,10256,,22
MA70G,ES70L,Directed,10257,,15
MA70G,FI71M,Directed,10258,,9
MA70G,QB70D,Directed,10259,,21
MA70G,FI63A,Directed,10260,,24
MA70G,ES70Q,Directed,10261,,28
MA70G,ES60G,Directed,10262,,21
MA70G,MA70G,Directed,10263,,226
MA70G,IF65D,Directed,10264,,35
MA70G,EL63B,Directed,10265,,61
MA70G,EL64O,Directed,10266,,50
MA70G,EL65A,Directed,10267,,51
MA70G,FI66A,Directed,10268,,18
MA70G,EL66H,Directed,10269,,3
MA70G,EL66K,Directed,10270,,1
MA70G,EL68F,Directed,10271,,2
MA70G,EL6DB,Directed,10272,,2
MA70G,CSX54,Directed,10273,,9
MA70G,EEF21,Directed,10274,,64
MA70G,IF69D,Directed,10275,,2
MA70G,FI70D,Directed,10276,,38
MA70G,IF62C,Directed,10277,,21
MA70G,IF64C,Directed,10278,,91
MA70G,IF63F,Directed,10279,,4
MA70G,ES70N,Directed,10280,,83
MA70G,ES60F,Directed,10281,,76
MA70G,IF64J,Directed,10282,,73
MA70G,EL65G,Directed,10283,,53
MA70G,IF66B,Directed,10284,,18
MA70G,GE70D,Directed,10285,,44
MA70G,MA63C,Directed,10286,,1
MA70G,FI62B,Directed,10287,,1
MA70G,CC75E,Directed,10288,,1
MA70G,CE62A,Directed,10289,,1
MA70G,CC72B,Directed,10290,,1
MA70G,CC72D,Directed,10291,,1
MA70G,CE70B,Directed,10292,,1
MA70G,IF63B,Directed,10293,,1
MA70G,GE63D,Directed,10294,,1
MA70G,CSX40,Directed,10295,,1
MA70G,CSG10,Directed,10296,,1
MA70G,IF62J,Directed,10297,,5
MA70G,FI72M,Directed,10298,,91
MA70G,FI72N,Directed,10299,,67
MA70G,EEB21,Directed,10300,,231
MA70G,FI73M,Directed,10301,,172
MA70G,CSD21,Directed,10302,,271
MA70G,CSX42,Directed,10303,,4
MA70G,FI74M,Directed,10304,,156
MA70G,CSW40,Directed,10305,,14
MA70G,EEC21,Directed,10306,,7
MA70G,MA63B,Directed,10307,,13
MA70G,MA63A,Directed,10308,,20
MA70G,MA65A,Directed,10309,,18
MA70G,EEE32,Directed,10310,,8
MA70G,EEQ31,Directed,10311,,236
MA70G,EEX23,Directed,10312,,3
MA70G,CSI30,Directed,10313,,20
MA70G,IF66D,Directed,10314,,4
MA70G,CSO30,Directed,10315,,18
MA70G,CSE40,Directed,10316,,2
MA70G,FI62A,Directed,10317,,14
MA70G,ES70G,Directed,10318,,127
MA70G,CSF20,Directed,10319,,85
MA70G,EEB22,Directed,10320,,179
MA70G,FI74N,Directed,10321,,139
MA70G,CSE30,Directed,10322,,27
MA70G,EEX11,Directed,10323,,80
MA70G,CSW30,Directed,10324,,23
MA70G,EEX21,Directed,10325,,103
MA70G,EEX22,Directed,10326,,31
MA70G,MA71A,Directed,10327,,5
MA70G,ES70P,Directed,10328,,42
MA70G,CSF30,Directed,10329,,130
MA70G,CSA30,Directed,10330,,91
MA70G,FI70A,Directed,10331,,25
MA70G,CSA31,Directed,10332,,20
MA70G,FI72S,Directed,10333,,73
MA70G,CSG20,Directed,10334,,109
MA70G,QB70C,Directed,10335,,48
MA70G,FI73S,Directed,10336,,136
MA70G,EEB31,Directed,10337,,179
MA70G,CSB30,Directed,10338,,68
MA70G,CSD20,Directed,10339,,47
MA70G,CSF13,Directed,10340,,52
MA70G,MA71B,Directed,10341,,11
MA70G,QB70E,Directed,10342,,2
MA70G,CSE20,Directed,10343,,116
MA70G,CSH30,Directed,10344,,40
MA70G,GE70F,Directed,10345,,4
MA70G,GE70H,Directed,10346,,6
MA70G,FI71S,Directed,10347,,46
MA70G,EEF11,Directed,10348,,194
MA70G,EEE31,Directed,10349,,16
MA70G,EL64H,Directed,10350,,3
MA70G,QB62A,Directed,10351,,4
MA70G,EL66C,Directed,10352,,9
MA70G,CL7CG,Directed,10353,,1
MA70G,MA72A,Directed,10354,,20
MA70G,GE60D,Directed,10355,,21
MA70G,EL65H,Directed,10356,,8
MA70G,ES60A,Directed,10357,,10
MA70G,CSS30,Directed,10358,,1
MA70G,MA70C,Directed,10359,,2
MA70G,ED70T,Directed,10360,,1
MA70G,DI6DC,Directed,10361,,1
MA70G,ES7AB,Directed,10362,,1
MA70G,IF66C,Directed,10363,,8
MA70G,IF61B,Directed,10364,,12
MA70G,CSR31,Directed,10365,,13
MA70G,DI61E,Directed,10366,,1
MA70G,FI74S,Directed,10367,,108
MA70G,DI61D,Directed,10368,,1
MA70G,DI61B,Directed,10369,,2
MA70G,CSW20,Directed,10370,,4
MA70G,EEQ32,Directed,10371,,8
MA70G,EEF31,Directed,10372,,1
MA70G,IF67B,Directed,10373,,2
MA70G,IF67D,Directed,10374,,1
MA70G,EL66L,Directed,10375,,1
MA70G,GE60B,Directed,10376,,1
MA70G,IF61C,Directed,10377,,4
MA70G,ES70R,Directed,10378,,1
MA70G,EL62O,Directed,10379,,1
MA70G,EL73F,Directed,10380,,6
MA70G,ET7FA,Directed,10381,,1
MA70G,FI61A,Directed,10382,,3
MA70G,GE73E,Directed,10383,,1
MA70G,ELP73,Directed,10384,,1
MA70G,ELB23,Directed,10385,,6
MA70G,IF72A,Directed,10386,,1
MA70G,EL75F,Directed,10387,,5
MA70G,EL72F,Directed,10388,,5
MA70G,CE73B,Directed,10389,,1
MA70G,GE70L,Directed,10390,,3
MA70G,EF61C,Directed,10391,,1
MA70G,QB53F,Directed,10392,,1
MA70G,QB7BC,Directed,10393,,1
MA70G,CSR30,Directed,10394,,5
MA70G,MA73H,Directed,10395,,2
MA70G,CSV30,Directed,10396,,3
MA70G,MA70Z,Directed,10397,,4
MA70G,ENADE C,Directed,10398,,2
MA70G,CSX43,Directed,10399,,4
MA70G,ES60D,Directed,10400,,1
MA70G,EL6AE,Directed,10401,,1
MA70G,ES70C,Directed,10402,,1
MA70G,IF6AO,Directed,10403,,1
MA70G,IF60A,Directed,10404,,1
MA70G,IF6AE,Directed,10405,,1
MA70G,EL68A,Directed,10406,,2
MA70G,IF68D,Directed,10407,,1
MA70G,EL68E,Directed,10408,,3
MA70G,EL68G,Directed,10409,,1
MA70G,EL66G,Directed,10410,,1
MA70G,CSH42,Directed,10411,,3
MA70G,IF60J,Directed,10412,,1
MA70G,CSI41,Directed,10413,,1
MA70G,CSD45,Directed,10414,,1
MA70G,CSD52,Directed,10415,,1
MA70G,EEY43,Directed,10416,,1
MA70G,ET70H,Directed,10417,,1
MA70G,EL66I,Directed,10418,,1
MA70G,CSX53,Directed,10419,,3
MA70G,GE74G,Directed,10420,,1
MA70G,CE76E,Directed,10421,,1
MA70G,EL66E,Directed,10422,,3
MA70G,IF66J,Directed,10423,,1
MA70G,EL66A,Directed,10424,,2
MA70G,ET73F,Directed,10425,,1
MA70G,EL66D,Directed,10426,,1
MA70G,MA62A,Directed,10427,,1
MA70G,EL65D,Directed,10428,,3
MA70G,IF68E,Directed,10429,,1
MA70G,CSM30,Directed,10430,,1
MA70G,CSM40,Directed,10431,,2
MA70G,CSW42,Directed,10432,,3
MA70G,EL66F,Directed,10433,,1
MA70G,EL64F,Directed,10434,,2
MA70G,CSW41,Directed,10435,,1
MA70G,GE73G,Directed,10436,,1
MA70G,DI64G,Directed,10437,,2
MA70G,CL7BI,Directed,10438,,1
MA70G,ET75H,Directed,10439,,1
MA70G,FI71Y,Directed,10440,,9
MA70G,ELW74,Directed,10441,,1
MA70G,ELB66,Directed,10442,,2
MA70G,CL70B,Directed,10443,,1
MA70G,ELB13,Directed,10444,,5
MA70G,GE74H,Directed,10445,,1
MA70G,FI70C,Directed,10446,,1
MA70G,ET72B,Directed,10447,,1
MA70G,LEM702,Directed,10448,,3
MA70G,LEM701,Directed,10449,,2
MA70G,ELF41,Directed,10450,,4
MA70G,ELTE3,Directed,10451,,1
MA70G,ICSF13,Directed,10452,,1
MA70G,ELN8DG,Directed,10453,,1
MA70G,QB70F,Directed,10454,,1
MA70G,DI84D,Directed,10455,,1
MA70G,CSM44,Directed,10456,,1
MA70H,FI64C,Directed,10457,,96
MA70H,FI73A,Directed,10458,,113
MA70H,IF63E,Directed,10459,,45
MA70H,IF63C,Directed,10460,,67
MA70H,MA70H,Directed,10461,,209
MA70H,MA73A,Directed,10462,,235
MA70H,ES60G,Directed,10463,,31
MA70H,IF65E,Directed,10464,,43
MA70H,IF65D,Directed,10465,,46
MA70H,IF65C,Directed,10466,,68
MA70H,FI70D,Directed,10467,,50
MA70H,ES70Q,Directed,10468,,38
MA70H,MA63A,Directed,10469,,28
MA70H,QB70E,Directed,10470,,5
MA70H,MA63B,Directed,10471,,32
MA70H,MA72A,Directed,10472,,33
MA70H,QB60A,Directed,10473,,3
MA70H,MA70G,Directed,10474,,226
MA70H,FI71M,Directed,10475,,17
MA70H,CSF13,Directed,10476,,46
MA70H,EEF11,Directed,10477,,185
MA70H,CSE20,Directed,10478,,108
MA70H,EEX21,Directed,10479,,111
MA70H,FI70A,Directed,10480,,24
MA70H,CSD20,Directed,10481,,44
MA70H,CSF30,Directed,10482,,134
MA70H,CSH30,Directed,10483,,35
MA70H,ES70P,Directed,10484,,37
MA70H,CSF20,Directed,10485,,78
MA70H,EEX11,Directed,10486,,80
MA70H,CSX10,Directed,10487,,1
MA70H,GE72A,Directed,10488,,3
MA70H,GE71A,Directed,10489,,2
MA70H,IF63O,Directed,10490,,28
MA70H,ES70L,Directed,10491,,26
MA70H,QB70D,Directed,10492,,23
MA70H,FI72N,Directed,10493,,76
MA70H,QB62A,Directed,10494,,7
MA70H,MA61A,Directed,10495,,2
MA70H,FI63A,Directed,10496,,21
MA70H,IF64C,Directed,10497,,94
MA70H,GE74G,Directed,10498,,1
MA70H,IF63F,Directed,10499,,11
MA70H,MA71A,Directed,10500,,7
MA70H,EL6DB,Directed,10501,,2
MA70H,CSX54,Directed,10502,,9
MA70H,EEF21,Directed,10503,,68
MA70H,IF69D,Directed,10504,,1
MA70H,MA65A,Directed,10505,,28
MA70H,IF61B,Directed,10506,,17
MA70H,IF62C,Directed,10507,,36
MA70H,EL63B,Directed,10508,,58
MA70H,MA62A,Directed,10509,,6
MA70H,FI72M,Directed,10510,,112
MA70H,FI62A,Directed,10511,,27
MA70H,FI61A,Directed,10512,,8
MA70H,ES70N,Directed,10513,,104
MA70H,ES60F,Directed,10514,,91
MA70H,IF64J,Directed,10515,,68
MA70H,EL64O,Directed,10516,,49
MA70H,EL65A,Directed,10517,,53
MA70H,EL65G,Directed,10518,,53
MA70H,ES60A,Directed,10519,,18
MA70H,IF61C,Directed,10520,,10
MA70H,FI51C,Directed,10521,,2
MA70H,EL62A,Directed,10522,,3
MA70H,CE70B,Directed,10523,,3
MA70H,IF63B,Directed,10524,,1
MA70H,GE63D,Directed,10525,,1
MA70H,IF66B,Directed,10526,,16
MA70H,ME6BI,Directed,10527,,1
MA70H,FI66A,Directed,10528,,27
MA70H,CSX40,Directed,10529,,1
MA70H,CSG10,Directed,10530,,1
MA70H,IF62J,Directed,10531,,8
MA70H,EEB21,Directed,10532,,206
MA70H,FI73M,Directed,10533,,162
MA70H,CSD21,Directed,10534,,242
MA70H,GE70H,Directed,10535,,12
MA70H,FI74A,Directed,10536,,2
MA70H,GE70F,Directed,10537,,9
MA70H,GE60B,Directed,10538,,8
MA70H,CSX42,Directed,10539,,4
MA70H,FI74M,Directed,10540,,136
MA70H,CSW40,Directed,10541,,10
MA70H,EEC21,Directed,10542,,7
MA70H,ET74F,Directed,10543,,1
MA70H,ET73F,Directed,10544,,2
MA70H,GE60C,Directed,10545,,5
MA70H,GE70D,Directed,10546,,40
MA70H,GE60D,Directed,10547,,31
MA70H,IF60K,Directed,10548,,1
MA70H,IF66C,Directed,10549,,9
MA70H,IF67B,Directed,10550,,2
MA70H,EL65H,Directed,10551,,6
MA70H,FI73S,Directed,10552,,131
MA70H,MA71B,Directed,10553,,26
MA70H,ME62I,Directed,10554,,1
MA70H,CE75D,Directed,10555,,1
MA70H,EL63A,Directed,10556,,2
MA70H,ES70G,Directed,10557,,117
MA70H,QB70C,Directed,10558,,47
MA70H,CSW30,Directed,10559,,22
MA70H,CSA31,Directed,10560,,17
MA70H,EEE32,Directed,10561,,5
MA70H,EEQ31,Directed,10562,,205
MA70H,CSE30,Directed,10563,,30
MA70H,EEE31,Directed,10564,,15
MA70H,CSI30,Directed,10565,,11
MA70H,CSA30,Directed,10566,,73
MA70H,CSB30,Directed,10567,,45
MA70H,FI72S,Directed,10568,,68
MA70H,FI71S,Directed,10569,,41
MA70H,CSG20,Directed,10570,,98
MA70H,FI74N,Directed,10571,,122
MA70H,DI63L,Directed,10572,,1
MA70H,DI64B,Directed,10573,,1
MA70H,CSS30,Directed,10574,,1
MA70H,MA70C,Directed,10575,,2
MA70H,ED70T,Directed,10576,,2
MA70H,FI71A,Directed,10577,,1
MA70H,CE62A,Directed,10578,,1
MA70H,EEB31,Directed,10579,,157
MA70H,EEX22,Directed,10580,,24
MA70H,EEB22,Directed,10581,,151
MA70H,FI72A,Directed,10582,,1
MA70H,MA61B,Directed,10583,,2
MA70H,EL62O,Directed,10584,,5
MA70H,ES70R,Directed,10585,,4
MA70H,ES61A,Directed,10586,,1
MA70H,ET7AB,Directed,10587,,1
MA70H,CE65D,Directed,10588,,1
MA70H,DI61E,Directed,10589,,1
MA70H,FI74S,Directed,10590,,104
MA70H,CSW20,Directed,10591,,3
MA70H,CSG30,Directed,10592,,1
MA70H,GE73A,Directed,10593,,1
MA70H,IF68B,Directed,10594,,1
MA70H,EEQ32,Directed,10595,,11
MA70H,EEF31,Directed,10596,,2
MA70H,CSO30,Directed,10597,,14
MA70H,ES70S,Directed,10598,,1
MA70H,EL66C,Directed,10599,,4
MA70H,EL65D,Directed,10600,,5
MA70H,CSR31,Directed,10601,,21
MA70H,ELP73,Directed,10602,,1
MA70H,CE73B,Directed,10603,,1
MA70H,EL69C,Directed,10604,,1
MA70H,CSB54,Directed,10605,,1
MA70H,EL74H,Directed,10606,,1
MA70H,EL66D,Directed,10607,,3
MA70H,EF61C,Directed,10608,,1
MA70H,QB53F,Directed,10609,,1
MA70H,QB7BC,Directed,10610,,1
MA70H,EL64E,Directed,10611,,1
MA70H,EL64F,Directed,10612,,4
MA70H,CSR30,Directed,10613,,4
MA70H,EL72F,Directed,10614,,2
MA70H,MA73H,Directed,10615,,2
MA70H,MA70Z,Directed,10616,,5
MA70H,EL75F,Directed,10617,,4
MA70H,FI72Z,Directed,10618,,1
MA70H,ENADE C,Directed,10619,,1
MA70H,CSX43,Directed,10620,,4
MA70H,CSH42,Directed,10621,,4
MA70H,IF60J,Directed,10622,,1
MA70H,CSI41,Directed,10623,,1
MA70H,CSD45,Directed,10624,,1
MA70H,CSD52,Directed,10625,,1
MA70H,EEY43,Directed,10626,,1
MA70H,GE64C,Directed,10627,,1
MA70H,ET70H,Directed,10628,,1
MA70H,EL64H,Directed,10629,,2
MA70H,EEC31,Directed,10630,,3
MA70H,IF66D,Directed,10631,,5
MA70H,EL66A,Directed,10632,,2
MA70H,ES60D,Directed,10633,,1
MA70H,ES70C,Directed,10634,,1
MA70H,EL68G,Directed,10635,,1
MA70H,CSX53,Directed,10636,,3
MA70H,EL66E,Directed,10637,,2
MA70H,EEX23,Directed,10638,,4
MA70H,EL66F,Directed,10639,,2
MA70H,ES70B,Directed,10640,,1
MA70H,CSW41,Directed,10641,,1
MA70H,CSR42,Directed,10642,,1
MA70H,CSM43,Directed,10643,,1
MA70H,CSB51,Directed,10644,,1
MA70H,IF67D,Directed,10645,,1
MA70H,ES70J,Directed,10646,,1
MA70H,CE66C,Directed,10647,,1
MA70H,ELB66,Directed,10648,,5
MA70H,FI71Y,Directed,10649,,5
MA70H,ME73H,Directed,10650,,1
MA70H,MA74A,Directed,10651,,1
MA70H,CSE40,Directed,10652,,1
MA70H,IF68E,Directed,10653,,1
MA70H,CSM30,Directed,10654,,1
MA70H,CSW42,Directed,10655,,2
MA70H,ELB23,Directed,10656,,5
MA70H,GE70L,Directed,10657,,1
MA70H,CL7BI,Directed,10658,,1
MA70H,DI64G,Directed,10659,,2
MA70H,DI6DB,Directed,10660,,1
MA70H,ED70U,Directed,10661,,1
MA70H,EL73F,Directed,10662,,5
MA70H,CSV30,Directed,10663,,3
MA70H,ET75H,Directed,10664,,1
MA70H,AU62M,Directed,10665,,2
MA70H,CL72B,Directed,10666,,1
MA70H,ELF61,Directed,10667,,1
MA70H,ELF41,Directed,10668,,7
MA70H,ED70B,Directed,10669,,1
MA70H,CSA41,Directed,10670,,1
MA70H,CL70B,Directed,10671,,3
MA70H,ELB13,Directed,10672,,5
MA70H,ET71C,Directed,10673,,1
MA70H,IF71A,Directed,10674,,1
MA70H,GE74H,Directed,10675,,1
MA70H,MA73I,Directed,10676,,1
MA70H,FI70C,Directed,10677,,1
MA70H,ET72B,Directed,10678,,1
MA70H,LEM701,Directed,10679,,2
MA70H,LEM702,Directed,10680,,2
MA70H,ELTE3,Directed,10681,,1
MA70H,ICSF13,Directed,10682,,1
MA70H,ELN8DG,Directed,10683,,1
MA70H,QB70F,Directed,10684,,1
MA70H,DI84D,Directed,10685,,1
MA70H,CSM40,Directed,10686,,1
MA70H,CSM44,Directed,10687,,1
IF63E,FI64C,Directed,10688,,255
IF63E,FI73A,Directed,10689,,110
IF63E,IF63E,Directed,10690,,102
IF63E,IF63C,Directed,10691,,124
IF63E,MA70H,Directed,10692,,99
IF63E,MA73A,Directed,10693,,87
IF63E,FI72N,Directed,10694,,46
IF63E,FI62A,Directed,10695,,78
IF63E,MA70G,Directed,10696,,85
IF63E,IF62C,Directed,10697,,91
IF63E,MA63A,Directed,10698,,112
IF63E,MA65A,Directed,10699,,104
IF63E,IF63F,Directed,10700,,38
IF63E,EL63B,Directed,10701,,183
IF63E,IF64C,Directed,10702,,236
IF63E,MA62A,Directed,10703,,41
IF63E,MA63B,Directed,10704,,115
IF63E,ENADE I,Directed,10705,,10
IF63E,FI64A,Directed,10706,,4
IF63E,FI66A,Directed,10707,,70
IF63E,MA63C,Directed,10708,,11
IF63E,IF61B,Directed,10709,,45
IF63E,MA72A,Directed,10710,,77
IF63E,DI64G,Directed,10711,,1
IF63E,ES70L,Directed,10712,,44
IF63E,MA71A,Directed,10713,,25
IF63E,MA71B,Directed,10714,,48
IF63E,FI72S,Directed,10715,,29
IF63E,FI70A,Directed,10716,,14
IF63E,CSD20,Directed,10717,,40
IF63E,FI71S,Directed,10718,,36
IF63E,CSF13,Directed,10719,,40
IF63E,EEF11,Directed,10720,,37
IF63E,CSE20,Directed,10721,,38
IF63E,EEX21,Directed,10722,,35
IF63E,CSH30,Directed,10723,,31
IF63E,CSF20,Directed,10724,,36
IF63E,EEX11,Directed,10725,,22
IF63E,CSD21,Directed,10726,,39
IF63E,FI63A,Directed,10727,,56
IF63E,ES60F,Directed,10728,,249
IF63E,MA61B,Directed,10729,,19
IF63E,IF64J,Directed,10730,,211
IF63E,IF67D,Directed,10731,,8
IF63E,IF65C,Directed,10732,,130
IF63E,IF65D,Directed,10733,,89
IF63E,IF65E,Directed,10734,,48
IF63E,IF66D,Directed,10735,,7
IF63E,ES60G,Directed,10736,,60
IF63E,GE60B,Directed,10737,,52
IF63E,IF62J,Directed,10738,,49
IF63E,ES70Q,Directed,10739,,47
IF63E,ES70R,Directed,10740,,6
IF63E,EL65A,Directed,10741,,148
IF63E,EL64H,Directed,10742,,103
IF63E,EL65G,Directed,10743,,154
IF63E,GE60D,Directed,10744,,81
IF63E,ES60A,Directed,10745,,40
IF63E,FI70D,Directed,10746,,41
IF63E,QB70E,Directed,10747,,19
IF63E,QB60A,Directed,10748,,37
IF63E,GE62A,Directed,10749,,1
IF63E,ES70N,Directed,10750,,154
IF63E,IF66B,Directed,10751,,50
IF63E,GE70H,Directed,10752,,13
IF63E,GE60C,Directed,10753,,21
IF63E,IF63O,Directed,10754,,39
IF63E,MA61A,Directed,10755,,15
IF63E,QB62A,Directed,10756,,21
IF63E,IF67G,Directed,10757,,1
IF63E,QB70D,Directed,10758,,30
IF63E,CL21I,Directed,10759,,2
IF63E,IF61C,Directed,10760,,30
IF63E,FI72M,Directed,10761,,67
IF63E,EL64O,Directed,10762,,60
IF63E,EL66H,Directed,10763,,3
IF63E,EL66K,Directed,10764,,3
IF63E,EL68F,Directed,10765,,1
IF63E,ES70P,Directed,10766,,29
IF63E,CSF30,Directed,10767,,20
IF63E,CSG20,Directed,10768,,6
IF63E,CSB30,Directed,10769,,9
IF63E,CSE30,Directed,10770,,4
IF63E,CSA30,Directed,10771,,14
IF63E,CSX10,Directed,10772,,1
IF63E,QB70C,Directed,10773,,32
IF63E,EF32S,Directed,10774,,1
